store_id,shoe_id,price,link
5,102,76.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABPT019-6-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-son-of-lightning-white-hot-abpt019-6%3Fcurrency%3DUSD%26variant%3D42496189038787&intsrc=CATF_11961&subid1=price_comp_price
5,103,77.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3026276-001-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-curry-2-low-flotro-future-curry-3026276-001%3Fcurrency%3DUSD%26variant%3D42615686463683&intsrc=CATF_11961&subid1=price_comp_price
10,103,136.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196040511597&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fcurry-2-flotro-all-star-3026276-402&intsrc=CATF_12171&subid1=price_comp_price
5,104,52.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=HQ1020-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-trae-unlimited-hq1020%3Fcurrency%3DUSD%26variant%3D42381023150275&intsrc=CATF_11961&subid1=price_comp_price
10,104,86.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=HQ10209&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Ftrae-unlimited-black-white-hq1020&intsrc=CATF_12171&subid1=price_comp_price
3,105,85.97,https://www.tkqlhce.com/click-8756460-13610728?url=https%3A%2F%2Fwww.nike.com%2Ft%2Flebron-nxxt-genisus-qs-basketball-shoes-enUGkBuh%2FIB1272-501%3Fnikegos%3Dtrue&sid=price_comp_price
1,105,109.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=R878460010&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FR8784600.html&intsrc=CATF_5700&subid1=price_comp_price
7,105,170.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=F156610010&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FF1566100.html&intsrc=CATF_5705&subid1=price_comp_price
5,106,94.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=HQ3425-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-harden-volume-7-basketball-shoes-white-black-hq3425%3Fcurrency%3DUSD%26variant%3D42428282339523&intsrc=CATF_11961&subid1=price_comp_price
10,106,106.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195748742050&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fharden-vol-7-stormtrooper-hq3425&intsrc=CATF_12171&subid1=price_comp_price
5,107,62.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABPS021-4-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Flining-wade-dlo-ice-blood-v1-5-angelo-russell-abps021-4%3Fcurrency%3DUSD%26variant%3D41985372618947&intsrc=CATF_11961&subid1=price_comp_price
10,107,70.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=6901034095885&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fwade-ice-blood-v2-team-no-sleep-abps039-6&intsrc=CATF_12171&subid1=price_comp_price
10,108,91.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DQ4122%201005&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-jordan-37-low-siren-red-dq4122-100&intsrc=CATF_12171&subid1=price_comp_price
5,108,102.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DQ4122-061-95&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-37-low-nothing-but-net-dq4122-061%3Fcurrency%3DUSD%26variant%3D42460146794691&intsrc=CATF_11961&subid1=price_comp_price
5,109,130.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAS163-1-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Flining-jimmy-butler-1-abas163-1%3Fcurrency%3DUSD%26variant%3D42198404432067&intsrc=CATF_11961&subid1=price_comp_price
10,109,153.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=01016849235&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjimmy-butler-1-dawn-abas051-11&intsrc=CATF_12171&subid1=price_comp_price
1,110,100.0,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=D719306110&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FD7193061.html&intsrc=CATF_5700&subid1=price_comp_price
10,110,72.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DO7193%2010416&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-one-take-4-pink-blast-do7193-104&intsrc=CATF_12171&subid1=price_comp_price
5,110,109.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DO7193-061-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-jordan-one-take-4-bred-do7193-061%3Fcurrency%3DUSD%26variant%3D42383759573187&intsrc=CATF_11961&subid1=price_comp_price
11,111,119.99,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=1059633.39756196652046746&type=15&murl=https%3A%2F%2Fwww.newbalance.com%2Fpd%2Ftwo-wxy-v3%2FBB2WYRB3-D-08.html&u1=price_comp_price
5,111,83.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BB2WYFS3-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-two-wxy-v3-festival-bb2wyfs3%3Fcurrency%3DUSD%26variant%3D42483305283779&intsrc=CATF_11961&subid1=price_comp_price
10,111,102.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=BB2WYFS311&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Ftwo-wxy-v3-festival-bb2wyfs3&intsrc=CATF_12171&subid1=price_comp_price
5,112,83.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAS059-15-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-all-city-10-v2-dreamer-abas059-15%3Fcurrency%3DUSD%26variant%3D42616389664963&intsrc=CATF_11961&subid1=price_comp_price
10,112,95.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=ABAS059%201512.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fwade-all-city-10-v2-dreamer-abas059-15&intsrc=CATF_12171&subid1=price_comp_price
5,113,45.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=GV9587-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-dame-extply-2-0-blue-white-gv9587%3Fcurrency%3DUSD%26variant%3D42104372428995&intsrc=CATF_11961&subid1=price_comp_price
10,113,56.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=GY244310.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fdame-certified-extply-2-0-bright-red-gy2443&intsrc=CATF_12171&subid1=price_comp_price
5,114,51.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=572311115-1-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2F361-degrees-dvd1-spencer-dinwiddie-dallas-572311115-1%3Fcurrency%3DUSD%26variant%3D42482541134019&intsrc=CATF_11961&subid1=price_comp_price
5,115,54.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=572311106-2-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2F361-degrees-ag3-aaron-gordon-white-pink-572311106-2%3Fcurrency%3DUSD%26variant%3D42482442371267&intsrc=CATF_11961&subid1=price_comp_price
5,116,77.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3026272-700-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fcurry-brand-curry-flow-10-double-bang-3026272-700%3Fcurrency%3DUSD%26variant%3D42446787641539&intsrc=CATF_11961&subid1=price_comp_price
10,116,123.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196039723871&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fsour-patch-kids-x-curry-flow-10-3025622-300&intsrc=CATF_12171&subid1=price_comp_price
10,117,41.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195745150834&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fd-o-n-issue-4-triple-black-gy6511&intsrc=CATF_12171&subid1=price_comp_price
5,117,48.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=HR0718-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-d-o-n-issue-4-international-womens-day-hr0718%3Fcurrency%3DUSD%26variant%3D42443710038211&intsrc=CATF_11961&subid1=price_comp_price
7,118,104.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=H0647710&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FH06477.html&intsrc=CATF_5705&subid1=price_comp_price
5,118,50.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IF2163-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-trae-young-2-0-black-red-if2163%3Fcurrency%3DUSD%26variant%3D42348328353987&intsrc=CATF_11961&subid1=price_comp_price
10,118,64.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=4066749789220&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Ftrae-young-2-super-villain-h06477&intsrc=CATF_12171&subid1=price_comp_price
10,119,58.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DM4096%203009&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-deldon-1-lyme-dm4096-300&intsrc=CATF_12171&subid1=price_comp_price
5,119,91.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DM4096-800-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-air-deldon-1-wnba-hoodie-dm4096-800%3Fcurrency%3DUSD%26variant%3D42531262890179&intsrc=CATF_11961&subid1=price_comp_price
10,121,49.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149040455&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fzoom-freak-4-unbelievable-do9680-400&intsrc=CATF_12171&subid1=price_comp_price
5,121,106.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DJ6149-500-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-freak-4-dj6149-500%3Fcurrency%3DUSD%26variant%3D42430405017795&intsrc=CATF_11961&subid1=price_comp_price
10,122,79.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DD6958%200606.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-jordan-37-beyond-borders-dd6958-060&intsrc=CATF_12171&subid1=price_comp_price
5,122,95.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DV3142-367-65W&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fwmns-satou-sabally-x-air-jordan-37-grafitti-womens-dv3142-367%3Fcurrency%3DUSD%26variant%3D42277309513923&intsrc=CATF_11961&subid1=price_comp_price
5,123,87.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FN0941-001-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-lebron-20-uninterrupted-fn0941-001%3Fcurrency%3DUSD%26variant%3D42409388540099&intsrc=CATF_11961&subid1=price_comp_price
10,123,111.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196152641144&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Flebron-20-miami-heat-dj5423-001&intsrc=CATF_12171&subid1=price_comp_price
5,124,77.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABPS037-5-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-808-2-energy-abps037-5%3Fcurrency%3DUSD%26variant%3D42616440357059&intsrc=CATF_11961&subid1=price_comp_price
10,124,90.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=6900303602069&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fwade-808-2-energy-abps037-5&intsrc=CATF_12171&subid1=price_comp_price
5,125,67.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=112241101-1-120&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fanta-kt8-klay-thompson-white-blue-112241101-1%3Fcurrency%3DUSD%26variant%3D42463127863491&intsrc=CATF_11961&subid1=price_comp_price
10,126,100.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DJ6015%200015&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-zoom-gt-cut-2-black-bright-crimson-dj6015-001&intsrc=CATF_12171&subid1=price_comp_price
5,126,146.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DJ6015-006-45&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-air-zoom-gt-cut-2-tb-black-white-dj6015-006%3Fcurrency%3DUSD%26variant%3D42503814217923&intsrc=CATF_11961&subid1=price_comp_price
10,127,53.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DH1537%200029.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fcosmic-unity-2-better-us-off-noir-dh1537-002&intsrc=CATF_12171&subid1=price_comp_price
5,127,89.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DH1537-004-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-cosmic-unity-2-nike-university-dh1537-004%3Fcurrency%3DUSD%26variant%3D42460147744963&intsrc=CATF_11961&subid1=price_comp_price
6,128,119.99,https://www.dpbolvw.net/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fpuma-trc-blaze-court-basketball-shoes-22pumatrcblzcrtwhmnsb%2F22pumatrcblzcrtwhmnsb%3Fsku%3D22566400&subid1=price_comp_price
10,131,52.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149142616&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fgiannis-immortality-2-white-black-volt-dm0825-101&intsrc=CATF_12171&subid1=price_comp_price
5,131,76.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DM0825-400-95&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-giannis-immortality-2-dm0825-400%3Fcurrency%3DUSD%26variant%3D42003167084739&intsrc=CATF_11961&subid1=price_comp_price
10,132,69.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196152202413&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-luka-1-reverse-orca-dn1772-107&intsrc=CATF_12171&subid1=price_comp_price
5,132,144.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DN1772-436-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-jordan-luka-1-illusionist-dn1772-436%3Fcurrency%3DUSD%26variant%3D42531256238275&intsrc=CATF_11961&subid1=price_comp_price
10,133,144.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=6901034359000&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fway-of-wade-10-sunshine-state-abas115-9&intsrc=CATF_12171&subid1=price_comp_price
5,133,155.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAS115-8-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Flining-way-of-wade-10-abas115-8%3Fcurrency%3DUSD%26variant%3D42385130881219&intsrc=CATF_11961&subid1=price_comp_price
10,134,46.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195869963341&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fprecision-6-black-anthracite-dd9535-001&intsrc=CATF_12171&subid1=price_comp_price
5,134,47.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DD9535-006-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-precision-6-phantom-team-red-dd9535-006%3Fcurrency%3DUSD%26variant%3D42454730571971&intsrc=CATF_11961&subid1=price_comp_price
5,136,64.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BB2WYPH2-95&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-2wxy-v2-bb2wyph2%3Fcurrency%3DUSD%26variant%3D41897550708931&intsrc=CATF_11961&subid1=price_comp_price
10,136,72.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=BB2WYWR210.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Ftwo-wxy-v2-75th-bb2wywr2&intsrc=CATF_12171&subid1=price_comp_price
5,137,68.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DO9072-600-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-zion-2-pf-university-red-gum-do9072-600%3Fcurrency%3DUSD%26variant%3D42387208634563&intsrc=CATF_11961&subid1=price_comp_price
10,137,74.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195869200323&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-zion-2-dynamic-turquoise-do9161-107&intsrc=CATF_12171&subid1=price_comp_price
10,138,73.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195866165472&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-jordan-36-low-pf-infrared-dh0832-660&intsrc=CATF_12171&subid1=price_comp_price
5,138,111.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DH0832-660-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-36-low-dh0832-660%3Fcurrency%3DUSD%26variant%3D41890105491651&intsrc=CATF_11961&subid1=price_comp_price
9,139,130.0,https://www.awin1.com/pclick.php?p=40736577128&a=707873&m=15431&clickref=price_comp_price
5,139,91.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3024861-001-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-curry-4-3024861-001%3Fcurrency%3DUSD%26variant%3D43615765135555&intsrc=CATF_11961&subid1=price_comp_price
10,139,152.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195252308247&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fcurry-4-flotro-jet-grey-3024861-101&intsrc=CATF_12171&subid1=price_comp_price
5,140,69.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3025992-001-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-hovr-havoc-4-3025992-001%3Fcurrency%3DUSD%26variant%3D41244405530819&intsrc=CATF_11961&subid1=price_comp_price
10,140,91.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=3025992%2000110.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fhovr-havoc-4-clone-black-white-3025992-001&intsrc=CATF_12171&subid1=price_comp_price
5,141,36.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DD9304-009-60&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-renew-elevate-3-phantom-university-gold-dd9304-009%3Fcurrency%3DUSD%26variant%3D42553631080643&intsrc=CATF_11961&subid1=price_comp_price
10,141,45.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DD9304%200018.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Frenew-elevate-3-black-anthracite-dd9304-001&intsrc=CATF_12171&subid1=price_comp_price
10,142,64.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149037646&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkyrie-low-5-tb-white-black-do9617-100&intsrc=CATF_12171&subid1=price_comp_price
5,142,106.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DO9617-100-130&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-kyrie-low-5-white-black-do9617-100%3Fcurrency%3DUSD%26variant%3D42018365341891&intsrc=CATF_11961&subid1=price_comp_price
10,143,113.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149042060&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkd-15-tb-university-red-do9826-600&intsrc=CATF_12171&subid1=price_comp_price
5,143,139.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FJ1216-100-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-kd-15-white-volt-photon-dust-fj1216-100%3Fcurrency%3DUSD%26variant%3D42424731304131&intsrc=CATF_11961&subid1=price_comp_price
10,144,59.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149152004&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Flebron-19-low-mismatch-do9829-500&intsrc=CATF_12171&subid1=price_comp_price
5,144,101.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DO9829-400-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-lebron-19-low-blue-chill-do9829-400%3Fcurrency%3DUSD%26variant%3D42366805442755&intsrc=CATF_11961&subid1=price_comp_price
5,145,79.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BBKLSLH2-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-kawhi-2-bbklslh2%3Fcurrency%3DUSD%26variant%3D41615209038019&intsrc=CATF_11961&subid1=price_comp_price
10,145,102.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195907952153&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkawhi-2-blur-bbklslh2&intsrc=CATF_12171&subid1=price_comp_price
5,146,38.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=112221101-6-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fanta-kt7-klay-thompson-bahamas-112221101-6%3Fcurrency%3DUSD%26variant%3D42463106629827&intsrc=CATF_11961&subid1=price_comp_price
10,147,65.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195242832653&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-why-not-zer0-5-hype-music-dc3637-001&intsrc=CATF_12171&subid1=price_comp_price
5,147,111.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DN3933-200-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-why-not-zer0-5-inner-city-dn3933-200%3Fcurrency%3DUSD%26variant%3D41410771157187&intsrc=CATF_11961&subid1=price_comp_price
5,148,97.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=CZ9907-800-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-zoom-g-t-jump-orange-black-cz9907-800%3Fcurrency%3DUSD%26variant%3D42324058996931&intsrc=CATF_11961&subid1=price_comp_price
10,148,105.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=CZ9907%205005.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-zoom-gt-jump-chaos-cz9907-500&intsrc=CATF_12171&subid1=price_comp_price
10,149,61.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=4065426398335&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fharden-vol-6-wonder-white-magic-lime-gw9030&intsrc=CATF_12171&subid1=price_comp_price
5,149,84.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=GW9030-135&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-harden-vol-6-gw9030%3Fcurrency%3DUSD%26variant%3D41991173636291&intsrc=CATF_11961&subid1=price_comp_price
10,150,117.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195869126012&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fpg-6-orange-chalk-dc1974-101&intsrc=CATF_12171&subid1=price_comp_price
5,150,123.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DH8447-002-50&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-pg-6-ep-cement-grey-dh8447-002%3Fcurrency%3DUSD%26variant%3D41664484245699&intsrc=CATF_11961&subid1=price_comp_price
5,151,62.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DH0249-001-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-zoom-separate-dh0249-001%3Fcurrency%3DUSD%26variant%3D41999691546819&intsrc=CATF_11961&subid1=price_comp_price
10,151,67.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DH0249%2000110.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-zoom-separate-black-sky-grey-dh0249-001&intsrc=CATF_12171&subid1=price_comp_price
5,153,51.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DD9311-102-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-fly-by-mid-3-dd9311-102%3Fcurrency%3DUSD%26variant%3D41999578202307&intsrc=CATF_11961&subid1=price_comp_price
10,153,56.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DD9311%2000313&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Ffly-by-mid-3-black-white-dd9311-003&intsrc=CATF_12171&subid1=price_comp_price
5,154,65.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=GY8636-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-harden-stepback-3-gy8636%3Fcurrency%3DUSD%26variant%3D41887352324291&intsrc=CATF_11961&subid1=price_comp_price
10,155,57.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196149030883&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkyrie-8-infinity-leopard-camo-cz0204&intsrc=CATF_12171&subid1=price_comp_price
5,155,111.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DC9134-400-45&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-kyrie-8-infinity-ep-8-dc9134-400%3Fcurrency%3DUSD%26variant%3D41354938777795&intsrc=CATF_11961&subid1=price_comp_price
5,156,71.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3025631-103-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-curry-9-flow-team-3025631-103%3Fcurrency%3DUSD%26variant%3D42322905923779&intsrc=CATF_11961&subid1=price_comp_price
10,156,106.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196039308825&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fcurry-flow-9-team-white-red-3025631-100&intsrc=CATF_12171&subid1=price_comp_price
10,157,52.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=4065426866834&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fdame-8-chinese-new-year-gw1816&intsrc=CATF_12171&subid1=price_comp_price
5,157,61.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=GY0379-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-dame-8-basketball-shoes-grey-white-black-gy0379%3Fcurrency%3DUSD%26variant%3D41354369564867&intsrc=CATF_11961&subid1=price_comp_price
10,158,52.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=CZ4100%200023.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkyrie-flytrap-5-black-cool-grey-cz4100-002&intsrc=CATF_12171&subid1=price_comp_price
